,Date,visitor_neutral,PTS,home_neutral,PTS
12,2021-02-04,Montana,70,Portland State,64
13,2021-02-04,Montana State,88,Weber State,96
14,2021-02-04,Murray State,56,Morehead State,66
15,2021-02-04,Presbyterian,53,Gardner-Webb,59
16,2021-02-04,Saint Francis (PA),62,Merrimack,68
17,2021-02-04,USC Upstate,61,Radford,63
18,2021-02-04,Stanford,70,California,55
19,2021-02-04,Tennessee State,60,SIU-Edwardsville,68
20,2021-02-04,Tennessee Tech,64,Southeast Missouri State,68
21,2021-02-04,Utah State,69,Fresno State,53
22,2021-02-04,Wagner,74,St. Francis (NY),67
23,2021-02-04,Washington,71,Oregon State,91
24,2021-02-04,Washington State,74,Oregon,71
0,2021-02-05,Akron,72,Kent State,61
1,2021-02-05,Little Rock,47,Texas State,57
2,2021-02-05,Boise State,72,Nevada,74
3,2021-02-05,Cal Poly,68,Hawaii,84
4,2021-02-05,Cal State Bakersfield,53,UC-Irvine,70
5,2021-02-05,California Baptist,85,New Mexico State,75
6,2021-02-05,UC-Davis,77,Cal State Northridge,80
7,2021-02-05,Charlotte,65,Middle Tennessee,66
8,2021-02-05,Cleveland State,80,Oakland,72
9,2021-02-05,Coastal Carolina,65,South Alabama,71
10,2021-02-05,Fairleigh Dickinson,77,LIU,62
11,2021-02-05,George Mason,65,Dayton,74
12,2021-02-05,Georgia Southern,56,Troy,68
13,2021-02-05,Purdue-Fort Wayne,72,Detroit,82
14,2021-02-05,IUPUI,80,Green Bay,71
15,2021-02-05,Jacksonville,56,Bellarmine,71
16,2021-02-05,Lancaster Bible,49,Liberty,90
17,2021-02-05,Lipscomb,68,Stetson,73
18,2021-02-05,Louisiana,87,Arkansas State,95
19,2021-02-05,Louisiana-Monroe,56,Texas-Arlington,63
20,2021-02-05,Louisiana Tech,68,North Texas,63
21,2021-02-05,Marshall,81,Old Dominion,82
22,2021-02-05,Maryland,50,Penn State,55
23,2021-02-05,UMass-Lowell,74,New Hampshire,69
24,2021-02-05,Monmouth,70,Manhattan,65
25,2021-02-05,North Alabama,60,Florida Gulf Coast,86
26,2021-02-05,North Dakota,85,Denver,82
27,2021-02-05,Northern Kentucky,87,Milwaukee,73
28,2021-02-05,Oral Roberts,54,North Dakota State,61
29,2021-02-05,Presbyterian,64,Gardner-Webb,91
30,2021-02-05,Saint Francis (PA),54,Merrimack,59
31,2021-02-05,Seattle,76,Dixie State,77
32,2021-02-05,USC Upstate,66,Radford,102
33,2021-02-05,South Dakota,64,South Dakota State,56
34,2021-02-05,Southern Miss,62,Rice,88
35,2021-02-05,UTEP,51,Alabama-Birmingham,63
36,2021-02-05,UTSA,87,Florida International,80
37,2021-02-05,Wagner,84,St. Francis (NY),81
38,2021-02-05,Western Illinois,85,Omaha,77
39,2021-02-05,Wright State,72,UIC,47
40,2021-02-05,Youngstown State,84,Robert Morris,78
0,2021-02-06,Our Lady of the Lake,46,Houston,112
1,2021-02-06,Texas,67,Oklahoma State,75
2,2021-02-06,Iowa State,72,Oklahoma,79
3,2021-02-06,Alabama,65,Missouri,68
4,2021-02-06,Tennessee,82,Kentucky,71
5,2021-02-06,Wisconsin,60,Illinois,75
6,2021-02-06,Texas Tech,73,Kansas State,62
7,2021-02-06,Pitt,66,Virginia,73
8,2021-02-06,Creighton,71,Marquette,68
9,2021-02-06,Virginia Tech,80,Miami (FL),76
10,2021-02-06,Kansas,79,West Virginia,91
11,2021-02-06,UCLA,48,USC,66
12,2021-02-06,Northwestern,70,Purdue,75
13,2021-02-06,Drake,80,Valparaiso,77
14,2021-02-06,Abilene Christian,77,Lamar,62
15,2021-02-06,Air Force,58,UNLV,68
16,2021-02-06,Arizona,79,Colorado,82
17,2021-02-06,Little Rock,67,Texas State,77
18,2021-02-06,Arkansas-Pine Bluff,67,Alabama State,73
19,2021-02-06,Austin Peay,74,Morehead State,75
20,2021-02-06,Belmont,94,SIU-Edwardsville,62
21,2021-02-06,Benedictine,58,Southern Utah,110
22,2021-02-06,Cal Poly,64,Hawaii,81
23,2021-02-06,Cal State Bakersfield,62,UC-Irvine,57
24,2021-02-06,California Baptist,70,New Mexico State,97
25,2021-02-06,UC-Davis,75,Cal State Northridge,63
26,2021-02-06,UCF,65,Tulsa,58
27,2021-02-06,Charlotte,60,Middle Tennessee,73
28,2021-02-06,Chattanooga,67,ETSU,65
29,2021-02-06,Cleveland State,80,Oakland,78
30,2021-02-06,Coastal Carolina,66,South Alabama,70
31,2021-02-06,Colorado State,68,Wyoming,59
32,2021-02-06,Delaware State,69,Morgan State,74
33,2021-02-06,DePaul,58,Butler,68
34,2021-02-06,Drexel,73,Hofstra,71
35,2021-02-06,East Carolina,59,Memphis,66
36,2021-02-06,Evansville,55,Loyola (IL),68
37,2021-02-06,Georgia Southern,79,Troy,64
38,2021-02-06,Grambling,72,Southern,69
39,2021-02-06,Idaho,64,Eastern Washington,90
40,2021-02-06,Incarnate Word,58,Texas A&M-Corpus Christi,53
41,2021-02-06,Indiana State,61,Northern Iowa,57
42,2021-02-06,Purdue-Fort Wayne,56,Detroit,83
43,2021-02-06,IUPUI,72,Green Bay,79
44,2021-02-06,Jackson State,74,Alcorn State,66
45,2021-02-06,Jacksonville,44,Bellarmine,63
46,2021-02-06,Jacksonville State,66,Southeast Missouri State,54
47,2021-02-06,La Salle,68,Fordham,76
48,2021-02-06,Lipscomb,69,Stetson,61
49,2021-02-06,Louisiana,77,Arkansas State,83
50,2021-02-06,Louisiana-Monroe,52,Texas-Arlington,58
51,2021-02-06,Louisiana Tech,55,North Texas,57
52,2021-02-06,Marshall,87,Old Dominion,67
53,2021-02-06,UMass,75,Rhode Island,63
54,2021-02-06,UMass-Lowell,63,New Hampshire,74
55,2021-02-06,McNeese State,80,Central Arkansas,70
56,2021-02-06,Miami (OH),64,Buffalo,88
57,2021-02-06,Ole Miss,86,Auburn,84
58,2021-02-06,Mississippi State,75,South Carolina,59
59,2021-02-06,Mississippi Valley State,58,Alabama A&M,93
60,2021-02-06,Missouri State,74,Illinois State,67
61,2021-02-06,Monmouth,71,Manhattan,69
62,2021-02-06,Montana,56,Portland State,61
63,2021-02-06,Montana State,74,Weber State,82
64,2021-02-06,Murray State,76,Eastern Kentucky,64
65,2021-02-06,Nebraska,56,Michigan State,66
66,2021-02-06,Nicholls State,71,Sam Houston State,78
67,2021-02-06,North Alabama,60,Florida Gulf Coast,69
68,2021-02-06,UNC,91,Duke,87
69,2021-02-06,NC State,81,Boston College,65
70,2021-02-06,North Dakota,81,Denver,85
71,2021-02-06,Northern Kentucky,79,Milwaukee,65
72,2021-02-06,Notre Dame,80,Georgia Tech,82
73,2021-02-06,Oral Roberts,80,North Dakota State,74
74,2021-02-06,Pepperdine,91,Portland,70
75,2021-02-06,Seattle,77,Dixie State,56
76,2021-02-06,Seton Hall,80,UConn,73
77,2021-02-06,South Dakota,78,South Dakota State,89
78,2021-02-06,Southern Illinois,66,Bradley,74
79,2021-02-06,Southern Miss,68,Rice,76
80,2021-02-06,Southwestern Adventist,26,Tarleton State,97
81,2021-02-06,St. Bonaventure,59,Saint Louis,70
82,2021-02-06,St. John's (NY),92,Providence,81
83,2021-02-06,Syracuse,61,Clemson,78
84,2021-02-06,Tennessee State,72,Eastern Illinois,86
85,2021-02-06,Tennessee Tech,64,UT-Martin,66
86,2021-02-06,UTEP,60,Alabama-Birmingham,75
87,2021-02-06,Texas-Rio Grande Valley,75,Texas Southern,77
88,2021-02-06,UTSA,90,Florida International,47
89,2021-02-06,Toledo,67,Ball State,81
90,2021-02-06,Towson,88,College of Charleston,90
91,2021-02-06,Vanderbilt,70,Georgia,73
92,2021-02-06,Washington,74,Oregon,86
93,2021-02-06,Washington State,66,Oregon State,68
94,2021-02-06,Western Carolina,63,Citadel,74
95,2021-02-06,Western Illinois,75,Omaha,73
96,2021-02-06,Western Michigan,67,Central Michigan,65
97,2021-02-06,Wofford,75,Furman,67
98,2021-02-06,Wright State,77,UIC,57
99,2021-02-06,Youngstown State,70,Robert Morris,66
0,2021-02-07,Georgetown,74,Villanova,84
1,2021-02-07,Iowa,65,Indiana,67
2,2021-02-07,Drake,57,Valparaiso,74
3,2021-02-07,Bethesda University (CA),64,UC-San Diego,101
4,2021-02-07,Boise State,62,Nevada,73
5,2021-02-07,California,70,Stanford,76
6,2021-02-07,Cincinnati,64,Tulane,61
7,2021-02-07,Coppin State,72,Norfolk State,84
8,2021-02-07,Drexel,74,Hofstra,79
9,2021-02-07,Evansville,58,Loyola (IL),69
10,2021-02-07,High Point,72,Hampton,58
11,2021-02-07,Indiana State,67,Northern Iowa,70
12,2021-02-07,Lafayette,62,Loyola (MD),75
13,2021-02-07,UMBC,71,Stony Brook,65
14,2021-02-07,Missouri State,72,Illinois State,62
15,2021-02-07,Quinnipiac,78,Fairfield,63
16,2021-02-07,Southern Illinois,69,Bradley,68
17,2021-02-07,Temple,67,Wichita State,70
18,2021-02-07,Towson,53,College of Charleston,66
0,2021-02-08,Gonzaga,82,BYU,71
1,2021-02-08,Ohio State,73,Maryland,65
2,2021-02-08,Oklahoma State,66,Kansas,78
3,2021-02-08,Abilene Christian,82,Texas A&M-Corpus Christi,69
4,2021-02-08,Air Force,64,UNLV,69
5,2021-02-08,Arkansas-Pine Bluff,55,Alabama A&M,56
6,2021-02-08,Austin Peay,75,UT-Martin,76
7,2021-02-08,Coppin State,74,Norfolk State,64
8,2021-02-08,Eastern Kentucky,78,SIU-Edwardsville,74
9,2021-02-08,Gardner-Webb,69,USC Upstate,77
10,2021-02-08,Grambling,67,Alcorn State,62
11,2021-02-08,High Point,71,Hampton,76
12,2021-02-08,Jackson State,57,Southern,53
13,2021-02-08,Loyola (MD),76,Lafayette,80
14,2021-02-08,UMBC,60,Stony Brook,48
15,2021-02-08,Mississippi Valley State,68,Alabama State,65
16,2021-02-08,Nebraska,61,Minnesota,79
17,2021-02-08,North Carolina Central,50,Florida A&M,59
18,2021-02-08,UNC Greensboro,49,Furman,68
19,2021-02-08,Oregon State,49,Colorado,78
20,2021-02-08,Quinnipiac,70,Fairfield,77
21,2021-02-08,Rochester (MI),50,Youngstown State,60
22,2021-02-08,Samford,82,Mercer,89
23,2021-02-08,San Jose State,54,San Diego State,85
24,2021-02-08,SMU,71,East Carolina,56
25,2021-02-08,St. Francis (NY),84,LIU,96
0,2021-02-09,West Virginia,82,Texas Tech,71
1,2021-02-09,Alabama,81,South Carolina,78
2,2021-02-09,Texas,80,Kansas State,77
3,2021-02-09,Creighton,63,Georgetown,48
4,2021-02-09,Arkansas,81,Kentucky,80
5,2021-02-09,Auburn,73,Vanderbilt,67
6,2021-02-09,Iowa State,76,TCU,79
7,2021-02-09,James Madison,70,Elon,61
8,2021-02-09,Kent State,71,Bowling Green State,67
9,2021-02-09,La Salle,73,St. Bonaventure,86
10,2021-02-09,McMurry,54,Tarleton State,112
11,2021-02-09,North Carolina Central,47,Florida A&M,60
12,2021-02-09,Notre Dame,93,Duke,89
13,2021-02-09,Penn State,58,Michigan State,60
14,2021-02-09,San Diego Christian,50,Southern Utah,109
15,2021-02-09,South Alabama,70,Georgia State,67
16,2021-02-09,St. John's (NY),73,Butler,76
17,2021-02-09,Syracuse,77,NC State,68
18,2021-02-09,VCU,76,Dayton,67
0,2021-02-10,Marquette,64,Villanova,96
1,2021-02-10,Houston,82,South Florida,65
2,2021-02-10,Virginia,57,Georgia Tech,49
3,2021-02-10,Missouri,59,Ole Miss,80
4,2021-02-10,Rutgers,66,Iowa,79
5,2021-02-10,Georgia,81,Tennessee,89
6,2021-02-10,Wisconsin,61,Nebraska,48
7,2021-02-10,Bradley,76,Valparaiso,52
8,2021-02-10,Chattanooga,78,Wofford,66
9,2021-02-10,UConn,59,Providence,70
10,2021-02-10,ETSU,71,Citadel,79
11,2021-02-10,Fordham,45,George Mason,77
12,2021-02-10,Furman,58,UNC Greensboro,64
13,2021-02-10,Houston Baptist,59,Abilene Christian,88
14,2021-02-10,Indiana,79,Northwestern,76
15,2021-02-10,LSU,94,Mississippi State,80
16,2021-02-10,Mercer,77,Samford,70
17,2021-02-10,Nicholls State,76,Lamar,71
18,2021-02-10,Northern Iowa,59,Drake,80
19,2021-02-10,Northwestern State,68,Incarnate Word,67
20,2021-02-10,Old Dominion,78,Charlotte,76
21,2021-02-10,Pepperdine,76,San Francisco,68
22,2021-02-10,Rhode Island,60,Saint Louis,67
23,2021-02-10,San Jose State,55,San Diego State,77
24,2021-02-10,Southeastern Louisiana,61,Sam Houston State,79
25,2021-02-10,Southern Illinois,53,Missouri State,65
26,2021-02-10,Texas A&M-Corpus Christi,68,Stephen F. Austin,80
27,2021-02-10,Tulane,58,Tulsa,48
28,2021-02-10,VMI,72,Western Carolina,74
29,2021-02-10,Wake Forest,69,Boston College,65
30,2021-02-10,Wichita State,61,UCF,60
0,2021-02-11,USC,69,Washington,54
1,2021-02-11,Purdue,68,Minnesota,71
2,2021-02-11,Charleston Southern,73,High Point,77
3,2021-02-11,Colorado,69,Stanford,51
4,2021-02-11,Eastern Illinois,64,Jacksonville State,76
5,2021-02-11,Eastern Kentucky,74,Belmont,92
6,2021-02-11,Eastern Washington,93,Montana State,77
7,2021-02-11,Fairleigh Dickinson,72,Wagner,76
8,2021-02-11,Fresno State,69,Air Force,63
9,2021-02-11,Gardner-Webb,54,Longwood,57
10,2021-02-11,Georgia Southern,75,Georgia State,79
11,2021-02-11,Idaho,43,Idaho State,69
12,2021-02-11,Iowa State,64,Kansas,97
13,2021-02-11,LIU,60,Mount St. Mary's,66
14,2021-02-11,Louisiana-Monroe,72,Louisiana,66
15,2021-02-11,Merrimack,62,Central Connecticut,46
16,2021-02-11,Morehead State,79,Tennessee State,66
17,2021-02-11,UNLV,66,Boise State,78
18,2021-02-11,Oregon,75,Arizona State,64
19,2021-02-11,Oregon State,61,Arizona,70
20,2021-02-11,Portland,57,Pacific,84
21,2021-02-11,Presbyterian,85,Hampton,70
22,2021-02-11,USC Upstate,71,Campbell,72
23,2021-02-11,SIU-Edwardsville,81,Tennessee Tech,63
24,2021-02-11,St. Francis (NY),70,Saint Francis (PA),67
25,2021-02-11,UT-Martin,50,Austin Peay,71
26,2021-02-11,Texas State,63,Texas-Arlington,56
27,2021-02-11,Troy,70,South Alabama,73
28,2021-02-11,UCLA,73,Washington State,81
29,2021-02-11,Utah,76,California,75
30,2021-02-11,Weber State,67,Montana,80
31,2021-02-11,Winthrop,80,Radford,64
0,2021-02-12,Illinois,0,Nebraska,0
1,2021-02-12,Akron,0,Miami (OH),0
2,2021-02-12,Alabama-Birmingham,0,Louisiana Tech,0
3,2021-02-12,Little Rock,0,Arkansas State,0
4,2021-02-12,Bellarmine,0,North Alabama,0
5,2021-02-12,UC-Irvine,0,UC-Riverside,0
6,2021-02-12,UC-San Diego,0,Cal State Bakersfield,0
7,2021-02-12,UCSB,0,Hawaii,0
8,2021-02-12,Canisius,0,Quinnipiac,0
9,2021-02-12,Charleston Southern,0,High Point,0
10,2021-02-12,Denver,0,Western Illinois,0
11,2021-02-12,Detroit,0,Cleveland State,0
12,2021-02-12,Dixie State,0,Utah Valley,0
13,2021-02-12,Florida Atlantic,0,UTSA,0
14,2021-02-12,Florida International,0,UTEP,0
15,2021-02-12,Gardner-Webb,0,Longwood,0
16,2021-02-12,Georgia Tech,0,Clemson,0
17,2021-02-12,UIC,0,IUPUI,0
18,2021-02-12,Purdue-Fort Wayne,0,Youngstown State,0
19,2021-02-12,Lipscomb,0,Jacksonville,0
20,2021-02-12,Long Beach State,0,UC-Davis,0
21,2021-02-12,LIU,0,Mount St. Mary's,0
22,2021-02-12,Manhattan,0,Iona,0
23,2021-02-12,UMass-Lowell,0,Albany (NY),0
24,2021-02-12,Merrimack,0,Central Connecticut,0
25,2021-02-12,Middle Tennessee,0,Marshall,0
26,2021-02-12,Milwaukee,0,Wright State,0
27,2021-02-12,Omaha,0,UMKC,0
28,2021-02-12,New Mexico State,0,Seattle,0
29,2021-02-12,North Florida,0,Liberty,0
30,2021-02-12,North Texas,0,Southern Miss,0
31,2021-02-12,Northern Kentucky,0,Green Bay,0
32,2021-02-12,Oakland,0,Robert Morris,0
33,2021-02-12,Presbyterian,0,Hampton,0
34,2021-02-12,Rice,0,Western Kentucky,0
35,2021-02-12,Simpson (CA),0,Portland State,0
36,2021-02-12,USC Upstate,0,Campbell,0
37,2021-02-12,Southeast Missouri State,0,Murray State,0
38,2021-02-12,St. Bonaventure,0,VCU,0
39,2021-02-12,St. Francis (NY),0,Saint Francis (PA),0
40,2021-02-12,Stetson,0,Kennesaw State,0
41,2021-02-12,Temple,0,Cincinnati,0
42,2021-02-12,Tulane,0,UCF,0
43,2021-02-12,Winthrop,0,Radford,0
0,2021-02-13,Gonzaga,0,San Francisco,0
1,2021-02-13,Indiana,0,Ohio State,0
2,2021-02-13,Villanova,0,Creighton,0
3,2021-02-13,UNC,0,Virginia,0
4,2021-02-13,Arkansas,0,Missouri,0
5,2021-02-13,Georgia,0,Alabama,0
6,2021-02-13,Oklahoma,0,West Virginia,0
7,2021-02-13,TCU,0,Texas,0
8,2021-02-13,Iowa,0,Michigan State,0
9,2021-02-13,Tennessee,0,LSU,0
10,2021-02-13,Wake Forest,0,Florida State,0
11,2021-02-13,USC,0,Washington State,0
12,2021-02-13,Loyola (IL),0,Drake,0
13,2021-02-13,Kansas State,0,Oklahoma State,0
14,2021-02-13,Northwestern,0,Rutgers,0
15,2021-02-13,Alabama A&M,0,Alabama State,0
16,2021-02-13,Alabama-Birmingham,0,Louisiana Tech,0
17,2021-02-13,Alcorn State,0,Mississippi Valley State,0
18,2021-02-13,Arkansas State,0,Little Rock,0
19,2021-02-13,Auburn,0,Kentucky,0
20,2021-02-13,Bellarmine,0,North Alabama,0
21,2021-02-13,Boston College,0,Syracuse,0
22,2021-02-13,Boston University,0,Holy Cross,0
23,2021-02-13,Bowling Green State,0,Toledo,0
24,2021-02-13,Bradley,0,Missouri State,0
25,2021-02-13,Butler,0,Georgetown,0
26,2021-02-13,Cal State Fullerton,0,Cal Poly,0
27,2021-02-13,UC-Irvine,0,UC-Riverside,0
28,2021-02-13,UC-San Diego,0,Cal State Bakersfield,0
29,2021-02-13,UCSB,0,Hawaii,0
30,2021-02-13,Canisius,0,Quinnipiac,0
31,2021-02-13,Central Arkansas,0,Sam Houston State,0
32,2021-02-13,Charlotte,0,Old Dominion,0
33,2021-02-13,Citadel,0,Chattanooga,0
34,2021-02-13,Colgate,0,Army,0
35,2021-02-13,Colorado,0,California,0
36,2021-02-13,UConn,0,Xavier,0
37,2021-02-13,Denver,0,Western Illinois,0
38,2021-02-13,Detroit,0,Cleveland State,0
39,2021-02-13,Dixie State,0,Utah Valley,0
40,2021-02-13,Duke,0,NC State,0
41,2021-02-13,Duquesne,0,George Mason,0
42,2021-02-13,Eastern Illinois,0,Tennessee Tech,0
43,2021-02-13,Eastern Kentucky,0,Tennessee State,0
44,2021-02-13,Eastern Washington,0,Montana State,0
45,2021-02-13,Elon,0,College of Charleston,0
46,2021-02-13,Fairfield,0,St. Peter's,0
47,2021-02-13,Florida Atlantic,0,UTSA,0
48,2021-02-13,Florida International,0,UTEP,0
49,2021-02-13,Fresno State,0,Air Force,0
50,2021-02-13,George Washington,0,La Salle,0
51,2021-02-13,Georgia State,0,Georgia Southern,0
52,2021-02-13,Hofstra,0,James Madison,0
53,2021-02-13,Idaho,0,Idaho State,0
54,2021-02-13,UIC,0,IUPUI,0
55,2021-02-13,Illinois State,0,Southern Illinois,0
56,2021-02-13,Purdue-Fort Wayne,0,Youngstown State,0
57,2021-02-13,Kansas,0,Iowa State,0
58,2021-02-13,Lamar,0,Houston Baptist,0
59,2021-02-13,Lipscomb,0,Jacksonville,0
60,2021-02-13,Long Beach State,0,UC-Davis,0
61,2021-02-13,Louisiana,0,Louisiana-Monroe,0
62,2021-02-13,Loyola (MD),0,Lafayette,0
63,2021-02-13,Manhattan,0,Iona,0
64,2021-02-13,UMass-Lowell,0,Albany (NY),0
65,2021-02-13,McNeese State,0,Northwestern State,0
66,2021-02-13,Middle Tennessee,0,Marshall,0
67,2021-02-13,Milwaukee,0,Wright State,0
68,2021-02-13,Ole Miss,0,South Carolina,0
69,2021-02-13,Morehead State,0,Belmont,0
70,2021-02-13,Omaha,0,UMKC,0
71,2021-02-13,Nevada,0,San Jose State,0
72,2021-02-13,UNLV,0,Boise State,0
73,2021-02-13,New Mexico State,0,Seattle,0
74,2021-02-13,Nicholls State,0,Southeastern Louisiana,0
75,2021-02-13,NJIT,0,Hartford,0
76,2021-02-13,Norfolk State,0,Morgan State,0
77,2021-02-13,UNC Greensboro,0,Mercer,0
78,2021-02-13,North Florida,0,Liberty,0
79,2021-02-13,North Texas,0,Southern Miss,0
80,2021-02-13,Northeastern,0,Towson,0
81,2021-02-13,Northern Illinois,0,Kent State,0
82,2021-02-13,Northern Kentucky,0,Green Bay,0
83,2021-02-13,Oakland,0,Robert Morris,0
84,2021-02-13,Oregon,0,Arizona,0
85,2021-02-13,Pacific,0,Loyola Marymount,0
86,2021-02-13,Providence,0,DePaul,0
87,2021-02-13,Rhode Island,0,Davidson,0
88,2021-02-13,Rice,0,Western Kentucky,0
89,2021-02-13,Sacramento State,0,California Baptist,0
90,2021-02-13,Saint Louis,0,Fordham,0
91,2021-02-13,Saint Mary's,0,Pepperdine,0
92,2021-02-13,Samford,0,VMI,0
93,2021-02-13,South Alabama,0,Troy,0
94,2021-02-13,South Dakota,0,North Dakota,0
95,2021-02-13,South Dakota State,0,Oral Roberts,0
96,2021-02-13,Southeast Missouri State,0,Austin Peay,0
97,2021-02-13,Southern,0,Arkansas-Pine Bluff,0
98,2021-02-13,SIU-Edwardsville,0,Jacksonville State,0
99,2021-02-13,Stetson,0,Kennesaw State,0
100,2021-02-13,Stony Brook,0,Vermont,0
101,2021-02-13,UT-Martin,0,Murray State,0
102,2021-02-13,Texas A&M-Corpus Christi,0,Abilene Christian,0
103,2021-02-13,Texas-Arlington,0,Texas State,0
104,2021-02-13,Texas Southern,0,Grambling,0
105,2021-02-13,UCLA,0,Washington,0
106,2021-02-13,Utah,0,Stanford,0
107,2021-02-13,Valparaiso,0,Northern Iowa,0
108,2021-02-13,Vanderbilt,0,Mississippi State,0
109,2021-02-13,Wagner,0,Fairleigh Dickinson,0
110,2021-02-13,Weber State,0,Montana,0
111,2021-02-13,Western Carolina,0,Furman,0
112,2021-02-13,Wofford,0,ETSU,0
0,2021-02-14,Michigan,0,Wisconsin,0
1,2021-02-14,Loyola (IL),0,Drake,0
2,2021-02-14,Bradley,0,Missouri State,0
3,2021-02-14,UCF,0,Cincinnati,0
4,2021-02-14,Colgate,0,Army,0
5,2021-02-14,Elon,0,College of Charleston,0
6,2021-02-14,Fairfield,0,St. Peter's,0
7,2021-02-14,Hofstra,0,James Madison,0
8,2021-02-14,Holy Cross,0,Boston University,0
9,2021-02-14,Illinois State,0,Southern Illinois,0
10,2021-02-14,Indiana State,0,Evansville,0
11,2021-02-14,Lafayette,0,Loyola (MD),0
12,2021-02-14,Marquette,0,Seton Hall,0
13,2021-02-14,Miami (FL),0,Notre Dame,0
14,2021-02-14,Minnesota,0,Maryland,0
15,2021-02-14,Nebraska,0,Penn State,0
16,2021-02-14,NJIT,0,Hartford,0
17,2021-02-14,Norfolk State,0,Morgan State,0
18,2021-02-14,Northeastern,0,Towson,0
19,2021-02-14,Oregon State,0,Arizona State,0
20,2021-02-14,Pitt,0,Georgia Tech,0
21,2021-02-14,Sacramento State,0,California Baptist,0
22,2021-02-14,South Dakota,0,North Dakota,0
23,2021-02-14,South Dakota State,0,Oral Roberts,0
24,2021-02-14,St. Mary's (MD),0,Richmond,0
25,2021-02-14,Stony Brook,0,Vermont,0
26,2021-02-14,Tulane,0,South Florida,0
27,2021-02-14,Valparaiso,0,Northern Iowa,0
28,2021-02-14,Wichita State,0,SMU,0
0,2021-02-15,Texas Tech,0,TCU,0
1,2021-02-15,Virginia,0,Florida State,0
2,2021-02-15,Alcorn State,0,Arkansas-Pine Bluff,0
3,2021-02-15,ETSU,0,Chattanooga,0
4,2021-02-15,Eastern Kentucky,0,Tennessee Tech,0
5,2021-02-15,Hampton,0,Longwood,0
6,2021-02-15,Houston Baptist,0,Texas A&M-Corpus Christi,0
7,2021-02-15,Murray State,0,SIU-Edwardsville,0
8,2021-02-15,Nevada,0,San Jose State,0
9,2021-02-15,USC Upstate,0,Presbyterian,0
10,2021-02-15,Southern,0,Mississippi Valley State,0
11,2021-02-15,Stephen F. Austin,0,New Orleans,0
12,2021-02-15,Texas Southern,0,Jackson State,0
13,2021-02-15,Washington,0,Washington State,0
0,2021-02-16,Northwestern,0,Illinois,0
1,2021-02-16,Missouri,0,Georgia,0
2,2021-02-16,Texas,0,Oklahoma,0
3,2021-02-16,South Carolina,0,Tennessee,0
4,2021-02-16,Virginia Tech,0,UNC,0
5,2021-02-16,Iowa State,0,Oklahoma State,0
6,2021-02-16,Michigan State,0,Purdue,0
7,2021-02-16,Arkansas State,0,Texas State,0
8,2021-02-16,Austin Peay,0,Southeast Missouri State,0
9,2021-02-16,Bowling Green State,0,Ball State,0
10,2021-02-16,Buffalo,0,Eastern Michigan,0
11,2021-02-16,Dayton,0,Rhode Island,0
12,2021-02-16,Florida,0,Arkansas,0
13,2021-02-16,Georgia State,0,Troy,0
14,2021-02-16,Kent State,0,Western Michigan,0
15,2021-02-16,La Salle,0,Saint Louis,0
16,2021-02-16,Loyola Marymount,0,Santa Clara,0
17,2021-02-16,Miami (OH),0,Toledo,0
18,2021-02-16,Mississippi State,0,Auburn,0
19,2021-02-16,Nebraska,0,Maryland,0
20,2021-02-16,Northern Illinois,0,Akron,0
21,2021-02-16,Providence,0,UConn,0
22,2021-02-16,St. Francis (NY),0,Fairleigh Dickinson,0
23,2021-02-16,Temple,0,Tulsa,0
24,2021-02-16,Xavier,0,St. John's (NY),0
0,2021-02-17,TCU,0,Texas Tech,0
1,2021-02-17,Alabama,0,Texas A&M,0
2,2021-02-17,Arizona State,0,USC,0
3,2021-02-17,Valparaiso,0,Loyola (IL),0
4,2021-02-17,Boston College,0,Georgia Tech,0
5,2021-02-17,Boston University,0,Holy Cross,0
6,2021-02-17,Citadel,0,Wofford,0
7,2021-02-17,Clemson,0,Notre Dame,0
8,2021-02-17,DePaul,0,Seton Hall,0
9,2021-02-17,Drake,0,Northern Iowa,0
10,2021-02-17,Duke,0,Wake Forest,0
11,2021-02-17,Duquesne,0,Davidson,0
12,2021-02-17,Evansville,0,Indiana State,0
13,2021-02-17,Illinois State,0,Bradley,0
14,2021-02-17,Incarnate Word,0,McNeese State,0
15,2021-02-17,Iona,0,Quinnipiac,0
16,2021-02-17,Kansas,0,Kansas State,0
17,2021-02-17,Kentucky,0,Vanderbilt,0
18,2021-02-17,Marquette,0,Butler,0
19,2021-02-17,Mercer,0,ETSU,0
20,2021-02-17,Minnesota,0,Indiana,0
21,2021-02-17,Missouri State,0,Southern Illinois,0
22,2021-02-17,Nebraska,0,Maryland,0
23,2021-02-17,UNC Greensboro,0,VMI,0
24,2021-02-17,NC State,0,Pitt,0
25,2021-02-17,Northwestern State,0,Nicholls State,0
26,2021-02-17,St. Joseph's,0,George Washington,0
27,2021-02-17,Sam Houston State,0,Lamar,0
28,2021-02-17,Samford,0,Furman,0
29,2021-02-17,South Florida,0,UCF,0
30,2021-02-17,Southeastern Louisiana,0,Texas A&M-Corpus Christi,0
31,2021-02-17,St. Francis (NY),0,Fairleigh Dickinson,0
32,2021-02-17,Stephen F. Austin,0,Central Arkansas,0
33,2021-02-17,Syracuse,0,Louisville,0
34,2021-02-17,Tulane,0,SMU,0
35,2021-02-17,Utah State,0,Boise State,0
36,2021-02-17,VCU,0,Richmond,0
37,2021-02-17,Western Carolina,0,Chattanooga,0
