,Date,visitor_neutral,PTS,home_neutral,PTS
77,2021-01-16,UMass-Lowell,0,Binghamton,0
78,2021-01-16,McNeese State,0,New Orleans,0
79,2021-01-16,Miami (OH),0,Western Michigan,0
80,2021-01-16,Middle Tennessee,0,Southern Miss,0
81,2021-01-16,Mississippi Valley State,0,Alcorn State,0
82,2021-01-16,UMKC,0,Western Illinois,0
83,2021-01-16,Missouri State,0,Valparaiso,0
84,2021-01-16,Morehead State,0,SIU-Edwardsville,0
85,2021-01-16,Murray State,0,UT-Martin,0
86,2021-01-16,Nebraska,0,Maryland,0
87,2021-01-16,New Hampshire,0,Stony Brook,0
88,2021-01-16,New Mexico,0,UNLV,0
89,2021-01-16,Nicholls State,0,Central Arkansas,0
90,2021-01-16,NJIT,0,Albany (NY),0
91,2021-01-16,Norfolk State,0,Morgan State,0
92,2021-01-16,North Alabama,0,Kennesaw State,0
93,2021-01-16,North Carolina Central,0,North Carolina A&T,0
94,2021-01-16,UNC Greensboro,0,Samford,0
95,2021-01-16,UNC Wilmington,0,Towson,0
96,2021-01-16,North Dakota State,0,North Dakota,0
97,2021-01-16,North Florida,0,Jacksonville,0
98,2021-01-16,Northeastern,0,College of Charleston,0
99,2021-01-16,Northern Arizona,0,Montana,0
100,2021-01-16,Northern Colorado,0,Idaho,0
101,2021-01-16,Northern Illinois,0,Ball State,0
102,2021-01-16,Oklahoma,0,Oklahoma State,0
103,2021-01-16,Old Dominion,0,Rice,0
104,2021-01-16,Oral Roberts,0,Denver,0
105,2021-01-16,Portland,0,Pepperdine,0
106,2021-01-16,Portland State,0,Montana State,0
107,2021-01-16,Quinnipiac,0,Monmouth,0
108,2021-01-16,Robert Morris,0,UIC,0
109,2021-01-16,Sacramento State,0,Idaho State,0
110,2021-01-16,St. Peter's,0,Iona,0
111,2021-01-16,Santa Clara,0,San Diego,0
112,2021-01-16,Siena,0,Rider,0
113,2021-01-16,South Carolina,0,LSU,0
114,2021-01-16,South Carolina State,0,Florida A&M,0
115,2021-01-16,South Dakota State,0,Omaha,0
116,2021-01-16,Southeastern Louisiana,0,Abilene Christian,0
117,2021-01-16,Southern Utah,0,Eastern Washington,0
118,2021-01-16,Stanford,0,Colorado,0
119,2021-01-16,Stephen F. Austin,0,Incarnate Word,0
120,2021-01-16,Syracuse,0,Pitt,0
121,2021-01-16,Tarleton State,0,California Baptist,0
122,2021-01-16,Temple,0,East Carolina,0
123,2021-01-16,Tennessee State,0,Tennessee Tech,0
124,2021-01-16,Texas A&M-Corpus Christi,0,Lamar,0
125,2021-01-16,UTEP,0,North Texas,0
126,2021-01-16,UTSA,0,Louisiana Tech,0
127,2021-01-16,Texas State,0,Little Rock,0
128,2021-01-16,Toledo,0,Akron,0
129,2021-01-16,Troy,0,Georgia Southern,0
130,2021-01-16,Tulane,0,Cincinnati,0
131,2021-01-16,Utah Valley,0,Seattle,0
132,2021-01-16,VCU,0,Richmond,0
133,2021-01-16,Washington,0,UCLA,0
134,2021-01-16,Washington State,0,USC,0
135,2021-01-16,Western Carolina,0,Mercer,0
136,2021-01-16,William & Mary,0,Drexel,0
137,2021-01-16,Wofford,0,Chattanooga,0
138,2021-01-16,Wyoming,0,Air Force,0
139,2021-01-16,Xavier,0,Seton Hall,0
140,2021-01-16,Youngstown State,0,Oakland,0
0,2021-01-17,Iowa,0,Northwestern,0
1,2021-01-17,Indiana,0,Michigan State,0
2,2021-01-17,Houston,0,UCF,0
3,2021-01-17,Army,0,Boston University,0
4,2021-01-17,Bucknell,0,Lehigh,0
5,2021-01-17,Elon,0,James Madison,0
6,2021-01-17,George Washington,0,Dayton,0
7,2021-01-17,Hartford,0,UMBC,0
8,2021-01-17,Hofstra,0,Delaware,0
9,2021-01-17,Holy Cross,0,Colgate,0
10,2021-01-17,Lafayette,0,Loyola (MD),0
11,2021-01-17,Maine,0,Vermont,0
12,2021-01-17,UMass,0,Fordham,0
13,2021-01-17,UMass-Lowell,0,Binghamton,0
14,2021-01-17,Memphis,0,Tulsa,0
15,2021-01-17,Navy,0,American,0
16,2021-01-17,New Hampshire,0,Stony Brook,0
17,2021-01-17,NJIT,0,Albany (NY),0
18,2021-01-17,UNC Wilmington,0,Towson,0
19,2021-01-17,Northeastern,0,College of Charleston,0
20,2021-01-17,Northern Iowa,0,Southern Illinois,0
21,2021-01-17,Penn State,0,Purdue,0
22,2021-01-17,Virginia Tech,0,Wake Forest,0
23,2021-01-17,Western Kentucky,0,Marshall,0
24,2021-01-17,Wichita State,0,SMU,0
25,2021-01-17,William & Mary,0,Drexel,0
0,2021-01-18,Kansas,0,Baylor,0
1,2021-01-18,Florida State,0,Louisville,0
2,2021-01-18,Arkansas-Pine Bluff,0,Alcorn State,0
3,2021-01-18,Grambling,0,Prairie View,0
4,2021-01-18,Jackson State,0,Texas Southern,0
5,2021-01-18,Mississippi Valley State,0,Southern,0
6,2021-01-18,Norfolk State,0,Coppin State,0
7,2021-01-18,Notre Dame,0,Howard,0
8,2021-01-18,St. Joseph's,0,La Salle,0
9,2021-01-18,Wyoming,0,Air Force,0
0,2021-01-19,Seton Hall,0,Villanova,0
1,2021-01-19,Oklahoma State,0,West Virginia,0
2,2021-01-19,Tennessee,0,Florida,0
3,2021-01-19,South Carolina,0,Missouri,0
4,2021-01-19,Duke,0,Pitt,0
5,2021-01-19,Maryland,0,Michigan,0
6,2021-01-19,Akron,0,Bowling Green State,0
7,2021-01-19,Alabama,0,LSU,0
8,2021-01-19,Ball State,0,Miami (OH),0
9,2021-01-19,Buffalo,0,Kent State,0
10,2021-01-19,Butler,0,DePaul,0
11,2021-01-19,Campbell,0,Hampton,0
12,2021-01-19,Central Michigan,0,Toledo,0
13,2021-01-19,High Point,0,Longwood,0
14,2021-01-19,Indiana State,0,Evansville,0
15,2021-01-19,Kansas State,0,Oklahoma,0
16,2021-01-19,Miami (FL),0,Syracuse,0
17,2021-01-19,Ole Miss,0,Mississippi State,0
18,2021-01-19,Missouri State,0,Loyola (IL),0
19,2021-01-19,UNC Asheville,0,Gardner-Webb,0
20,2021-01-19,Ohio,0,Northern Illinois,0
21,2021-01-19,USC Upstate,0,Charleston Southern,0
22,2021-01-19,Texas A&M-Corpus Christi,0,New Orleans,0
23,2021-01-19,Western Michigan,0,Eastern Michigan,0
24,2021-01-19,Winthrop,0,Presbyterian,0
0,2021-01-20,Tulsa,0,Houston,0
1,2021-01-20,Providence,0,Creighton,0
2,2021-01-20,Texas,0,Iowa State,0
3,2021-01-20,Penn State,0,Illinois,0
4,2021-01-20,Texas Tech,0,TCU,0
5,2021-01-20,NC State,0,Virginia,0
6,2021-01-20,Wake Forest,0,UNC,0
7,2021-01-20,Clemson,0,Georgia Tech,0
8,2021-01-20,Abilene Christian,0,Sam Houston State,0
9,2021-01-20,Auburn,0,Arkansas,0
10,2021-01-20,Boston College,0,Virginia Tech,0
11,2021-01-20,Bradley,0,Northern Iowa,0
12,2021-01-20,Campbell,0,Hampton,0
13,2021-01-20,Chattanooga,0,Samford,0
14,2021-01-20,Cincinnati,0,Temple,0
15,2021-01-20,Colorado,0,Washington,0
16,2021-01-20,Colorado State,0,Utah State,0
17,2021-01-20,Coppin State,0,Morgan State,0
18,2021-01-20,Delaware State,0,Howard,0
19,2021-01-20,Drake,0,Southern Illinois,0
20,2021-01-20,East Carolina,0,South Florida,0
21,2021-01-20,ETSU,0,Western Carolina,0
22,2021-01-20,Fordham,0,Davidson,0
23,2021-01-20,Furman,0,VMI,0
24,2021-01-20,Georgetown,0,Marquette,0
25,2021-01-20,High Point,0,Longwood,0
26,2021-01-20,Incarnate Word,0,Lamar,0
27,2021-01-20,Kentucky,0,Georgia,0
28,2021-01-20,Mercer,0,Citadel,0
29,2021-01-20,Minnesota,0,Nebraska,0
30,2021-01-20,Nicholls State,0,Houston Baptist,0
31,2021-01-20,UNC Asheville,0,Gardner-Webb,0
32,2021-01-20,Northwestern State,0,Stephen F. Austin,0
33,2021-01-20,Rhode Island,0,Duquesne,0
34,2021-01-20,Richmond,0,St. Bonaventure,0
35,2021-01-20,St. Joseph's,0,George Mason,0
36,2021-01-20,Saint Louis,0,UMass,0
37,2021-01-20,South Carolina State,0,North Carolina Central,0
38,2021-01-20,USC Upstate,0,Charleston Southern,0
39,2021-01-20,Southeastern Louisiana,0,McNeese State,0
40,2021-01-20,SMU,0,Tulane,0
41,2021-01-20,Texas A&M,0,Vanderbilt,0
42,2021-01-20,Valparaiso,0,Illinois State,0
43,2021-01-20,Winthrop,0,Presbyterian,0
44,2021-01-20,Wofford,0,UNC Greensboro,0
45,2021-01-20,Xavier,0,UConn,0
0,2021-01-21,Indiana,0,Iowa,0
1,2021-01-21,Arizona,0,Arizona State,0
2,2021-01-21,Eastern Illinois,0,Belmont,0
3,2021-01-21,Eastern Washington,0,Northern Colorado,0
4,2021-01-21,Fairleigh Dickinson,0,Merrimack,0
5,2021-01-21,Fresno State,0,Boise State,0
6,2021-01-21,Idaho State,0,Portland State,0
7,2021-01-21,Jacksonville State,0,Murray State,0
8,2021-01-21,Montana,0,Sacramento State,0
9,2021-01-21,Montana State,0,Northern Arizona,0
10,2021-01-21,Mount St. Mary's,0,Central Connecticut,0
11,2021-01-21,Pacific,0,Pepperdine,0
12,2021-01-21,Portland,0,BYU,0
13,2021-01-21,Saint Francis (PA),0,Sacred Heart,0
14,2021-01-21,Saint Mary's,0,Loyola Marymount,0
15,2021-01-21,San Francisco,0,Santa Clara,0
16,2021-01-21,San Jose State,0,New Mexico,0
17,2021-01-21,Southeast Missouri State,0,Morehead State,0
18,2021-01-21,USC,0,Stanford,0
19,2021-01-21,SIU-Edwardsville,0,Tennessee State,0
20,2021-01-21,Southern Utah,0,Weber State,0
21,2021-01-21,St. Francis (NY),0,LIU,0
22,2021-01-21,UT-Martin,0,Eastern Kentucky,0
23,2021-01-21,Tennessee Tech,0,Austin Peay,0
24,2021-01-21,UCLA,0,California,0
25,2021-01-21,Utah,0,Washington State,0
26,2021-01-21,Wagner,0,Bryant,0
27,2021-01-21,Wichita State,0,Memphis,0
0,2021-01-22,San Diego State,0,Air Force,0
1,2021-01-22,Michigan,0,Purdue,0
2,2021-01-22,Little Rock,0,Texas-Arlington,0
3,2021-01-22,Arkansas State,0,Louisiana,0
4,2021-01-22,Cal Poly,0,UC-Irvine,0
5,2021-01-22,Cal State Bakersfield,0,UC-Riverside,0
6,2021-01-22,California Baptist,0,Chicago State,0
7,2021-01-22,UC-Davis,0,UC-San Diego,0
8,2021-01-22,UCSB,0,Cal State Northridge,0
9,2021-01-22,Canisius,0,Fairfield,0
10,2021-01-22,Charlotte,0,Florida Atlantic,0
11,2021-01-22,Colorado State,0,Utah State,0
12,2021-01-22,Denver,0,North Dakota State,0
13,2021-01-22,Detroit,0,Oakland,0
14,2021-01-22,Fairleigh Dickinson,0,Merrimack,0
15,2021-01-22,Florida Gulf Coast,0,Lipscomb,0
16,2021-01-22,Georgia Southern,0,South Alabama,0
17,2021-01-22,Georgia State,0,Appalachian State,0
18,2021-01-22,Grand Canyon,0,Dixie State,0
19,2021-01-22,Hawaii,0,Cal State Fullerton,0
20,2021-01-22,UIC,0,Youngstown State,0
21,2021-01-22,Purdue-Fort Wayne,0,Green Bay,0
22,2021-01-22,Jacksonville,0,North Alabama,0
23,2021-01-22,Kennesaw State,0,Liberty,0
24,2021-01-22,Louisiana Tech,0,UTEP,0
25,2021-01-22,Marshall,0,Florida International,0
26,2021-01-22,Milwaukee,0,Cleveland State,0
27,2021-01-22,Monmouth,0,Manhattan,0
28,2021-01-22,Mount St. Mary's,0,Central Connecticut,0
29,2021-01-22,Nevada,0,Wyoming,0
30,2021-01-22,Niagara,0,Marist,0
31,2021-01-22,North Dakota,0,South Dakota State,0
32,2021-01-22,North Texas,0,Old Dominion,0
33,2021-01-22,Northern Kentucky,0,Robert Morris,0
34,2021-01-22,Rice,0,Alabama-Birmingham,0
35,2021-01-22,Rider,0,Quinnipiac,0
36,2021-01-22,Saint Francis (PA),0,Sacred Heart,0
37,2021-01-22,St. Peter's,0,Siena,0
38,2021-01-22,Seattle,0,Tarleton State,0
39,2021-01-22,Seton Hall,0,Butler,0
40,2021-01-22,South Dakota,0,Western Illinois,0
41,2021-01-22,Southern Miss,0,UTSA,0
42,2021-01-22,Stetson,0,Bellarmine,0
43,2021-01-22,Texas-Rio Grande Valley,0,New Mexico State,0
44,2021-01-22,Texas State,0,Louisiana-Monroe,0
45,2021-01-22,Troy,0,Coastal Carolina,0
46,2021-01-22,Wagner,0,Bryant,0
47,2021-01-22,Wright State,0,IUPUI,0
0,2021-01-23,Pacific,0,Gonzaga,0
1,2021-01-23,Baylor,0,Oklahoma State,0
2,2021-01-23,Illinois,0,Michigan State,0
3,2021-01-23,Kansas,0,Oklahoma,0
4,2021-01-23,Cincinnati,0,Houston,0
5,2021-01-23,Providence,0,Villanova,0
6,2021-01-23,West Virginia,0,Kansas State,0
7,2021-01-23,UConn,0,Creighton,0
8,2021-01-23,Missouri,0,Tennessee,0
9,2021-01-23,Texas,0,TCU,0
10,2021-01-23,Ohio State,0,Wisconsin,0
11,2021-01-23,Iowa State,0,Texas Tech,0
12,2021-01-23,Clemson,0,Florida State,0
13,2021-01-23,Georgia Tech,0,Virginia,0
14,2021-01-23,Duke,0,Louisville,0
15,2021-01-23,NC State,0,UNC,0
16,2021-01-23,Akron,0,Western Michigan,0
17,2021-01-23,Albany (NY),0,New Hampshire,0
18,2021-01-23,Alcorn State,0,Alabama State,0
19,2021-01-23,Arkansas,0,Vanderbilt,0
20,2021-01-23,Little Rock,0,Texas-Arlington,0
21,2021-01-23,Arkansas State,0,Louisiana,0
22,2021-01-23,Army,0,Navy,0
23,2021-01-23,Auburn,0,South Carolina,0
24,2021-01-23,Ball State,0,Ohio,0
25,2021-01-23,Binghamton,0,Maine,0
26,2021-01-23,Boston University,0,Lafayette,0
27,2021-01-23,Bowling Green State,0,Central Michigan,0
28,2021-01-23,Bucknell,0,Colgate,0
29,2021-01-23,Buffalo,0,Northern Illinois,0
30,2021-01-23,Cal Poly,0,UC-Irvine,0
31,2021-01-23,Cal State Bakersfield,0,UC-Riverside,0
32,2021-01-23,California Baptist,0,Chicago State,0
33,2021-01-23,UC-Davis,0,UC-San Diego,0
34,2021-01-23,UCSB,0,Cal State Northridge,0
35,2021-01-23,Canisius,0,Fairfield,0
36,2021-01-23,Central Arkansas,0,Abilene Christian,0
37,2021-01-23,Charlotte,0,Florida Atlantic,0
38,2021-01-23,Citadel,0,Samford,0
39,2021-01-23,College of Charleston,0,William & Mary,0
40,2021-01-23,Colorado,0,Washington State,0
41,2021-01-23,Dayton,0,VCU,0
42,2021-01-23,Delaware,0,UNC Wilmington,0
43,2021-01-23,Denver,0,North Dakota State,0
44,2021-01-23,DePaul,0,Marquette,0
45,2021-01-23,Detroit,0,Oakland,0
46,2021-01-23,Drexel,0,Elon,0
47,2021-01-23,Eastern Illinois,0,Tennessee State,0
48,2021-01-23,Eastern Washington,0,Northern Colorado,0
49,2021-01-23,Evansville,0,Drake,0
50,2021-01-23,Florida,0,Georgia,0
51,2021-01-23,Florida Gulf Coast,0,Lipscomb,0
52,2021-01-23,Fresno State,0,Boise State,0
53,2021-01-23,Furman,0,ETSU,0
54,2021-01-23,George Mason,0,St. Joseph's,0
55,2021-01-23,Georgia Southern,0,South Alabama,0
56,2021-01-23,Georgia State,0,Appalachian State,0
57,2021-01-23,Grand Canyon,0,Dixie State,0
58,2021-01-23,Hawaii,0,Cal State Fullerton,0
59,2021-01-23,Idaho State,0,Portland State,0
60,2021-01-23,UIC,0,Youngstown State,0
61,2021-01-23,Illinois State,0,Missouri State,0
62,2021-01-23,Purdue-Fort Wayne,0,Green Bay,0
63,2021-01-23,Jackson State,0,Grambling,0
64,2021-01-23,Jacksonville,0,North Alabama,0
65,2021-01-23,Jacksonville State,0,Austin Peay,0
66,2021-01-23,James Madison,0,Northeastern,0
67,2021-01-23,Kennesaw State,0,Liberty,0
68,2021-01-23,Kent State,0,Toledo,0
69,2021-01-23,La Salle,0,Richmond,0
70,2021-01-23,Lamar,0,Stephen F. Austin,0
71,2021-01-23,Lehigh,0,Holy Cross,0
72,2021-01-23,LSU,0,Kentucky,0
73,2021-01-23,Louisiana Tech,0,UTEP,0
74,2021-01-23,Loyola (IL),0,Indiana State,0
75,2021-01-23,Loyola (MD),0,American,0
76,2021-01-23,Marshall,0,Florida International,0
77,2021-01-23,Maryland,0,Minnesota,0
78,2021-01-23,UMBC,0,UMass-Lowell,0
79,2021-01-23,McNeese State,0,Houston Baptist,0
80,2021-01-23,Miami (OH),0,Eastern Michigan,0
81,2021-01-23,Milwaukee,0,Cleveland State,0
82,2021-01-23,Mississippi State,0,Alabama,0
83,2021-01-23,UMKC,0,Oral Roberts,0
84,2021-01-23,Monmouth,0,Manhattan,0
85,2021-01-23,Montana,0,Sacramento State,0
86,2021-01-23,Montana State,0,Northern Arizona,0
87,2021-01-23,Morgan State,0,Delaware State,0
88,2021-01-23,New Orleans,0,Nicholls State,0
89,2021-01-23,Niagara,0,Marist,0
90,2021-01-23,North Carolina A&T,0,Florida A&M,0
91,2021-01-23,UNC Greensboro,0,Chattanooga,0
92,2021-01-23,North Dakota,0,South Dakota State,0
93,2021-01-23,North Texas,0,Old Dominion,0
94,2021-01-23,Northern Kentucky,0,Robert Morris,0
95,2021-01-23,Northwestern,0,Penn State,0
96,2021-01-23,Northwestern State,0,Southeastern Louisiana,0
97,2021-01-23,Oregon State,0,Oregon,0
98,2021-01-23,Pepperdine,0,BYU,0
99,2021-01-23,Pitt,0,Boston College,0
100,2021-01-23,Prairie View,0,Mississippi Valley State,0
101,2021-01-23,Rice,0,Alabama-Birmingham,0
102,2021-01-23,Rider,0,Quinnipiac,0
103,2021-01-23,Saint Mary's,0,San Francisco,0
104,2021-01-23,St. Peter's,0,Siena,0
105,2021-01-23,San Diego,0,Portland,0
106,2021-01-23,San Jose State,0,New Mexico,0
107,2021-01-23,Santa Clara,0,Loyola Marymount,0
108,2021-01-23,Seattle,0,Tarleton State,0
109,2021-01-23,South Dakota,0,Western Illinois,0
110,2021-01-23,Southeast Missouri State,0,Eastern Kentucky,0
111,2021-01-23,Southern,0,Alabama A&M,0
112,2021-01-23,USC,0,California,0
113,2021-01-23,Southern Illinois,0,Bradley,0
114,2021-01-23,SIU-Edwardsville,0,Belmont,0
115,2021-01-23,SMU,0,UCF,0
116,2021-01-23,Southern Miss,0,UTSA,0
117,2021-01-23,St. Bonaventure,0,Saint Louis,0
118,2021-01-23,Stetson,0,Bellarmine,0
119,2021-01-23,Stony Brook,0,NJIT,0
120,2021-01-23,UT-Martin,0,Morehead State,0
121,2021-01-23,Tennessee Tech,0,Murray State,0
122,2021-01-23,Texas A&M,0,Ole Miss,0
123,2021-01-23,Texas A&M-Corpus Christi,0,Incarnate Word,0
124,2021-01-23,Texas-Rio Grande Valley,0,New Mexico State,0
125,2021-01-23,Texas Southern,0,Arkansas-Pine Bluff,0
126,2021-01-23,Texas State,0,Louisiana-Monroe,0
127,2021-01-23,Towson,0,Hofstra,0
128,2021-01-23,Troy,0,Coastal Carolina,0
129,2021-01-23,Tulane,0,Tulsa,0
130,2021-01-23,UCLA,0,Stanford,0
131,2021-01-23,Valparaiso,0,Northern Iowa,0
132,2021-01-23,Vermont,0,Hartford,0
133,2021-01-23,VMI,0,Mercer,0
134,2021-01-23,Virginia Tech,0,Syracuse,0
135,2021-01-23,Weber State,0,Southern Utah,0
136,2021-01-23,Western Carolina,0,Wofford,0
137,2021-01-23,Western Kentucky,0,Middle Tennessee,0
138,2021-01-23,Wright State,0,IUPUI,0
0,2021-01-24,Nebraska,0,Iowa,0
1,2021-01-24,San Diego State,0,Air Force,0
2,2021-01-24,Rutgers,0,Indiana,0
3,2021-01-24,Albany (NY),0,New Hampshire,0
4,2021-01-24,American,0,Loyola (MD),0
5,2021-01-24,Army,0,Navy,0
6,2021-01-24,Binghamton,0,Maine,0
7,2021-01-24,Boston University,0,Lafayette,0
8,2021-01-24,Bucknell,0,Colgate,0
9,2021-01-24,Charleston Southern,0,Campbell,0
10,2021-01-24,College of Charleston,0,William & Mary,0
11,2021-01-24,Davidson,0,UMass,0
12,2021-01-24,Delaware,0,UNC Wilmington,0
13,2021-01-24,Drexel,0,Elon,0
14,2021-01-24,Gardner-Webb,0,USC Upstate,0
15,2021-01-24,George Washington,0,Rhode Island,0
16,2021-01-24,Hampton,0,Winthrop,0
17,2021-01-24,James Madison,0,Northeastern,0
18,2021-01-24,Lehigh,0,Holy Cross,0
19,2021-01-24,UMBC,0,UMass-Lowell,0
20,2021-01-24,Memphis,0,East Carolina,0
21,2021-01-24,UMKC,0,Oral Roberts,0
22,2021-01-24,Nevada,0,Wyoming,0
23,2021-01-24,Notre Dame,0,Miami (FL),0
24,2021-01-24,Presbyterian,0,High Point,0
25,2021-01-24,Radford,0,UNC Asheville,0
26,2021-01-24,South Florida,0,Wichita State,0
27,2021-01-24,Stony Brook,0,NJIT,0
28,2021-01-24,Towson,0,Hofstra,0
29,2021-01-24,Utah,0,Washington,0
30,2021-01-24,Vermont,0,Hartford,0
31,2021-01-24,Western Kentucky,0,Middle Tennessee,0
0,2021-01-25,Texas Tech,0,West Virginia,0
1,2021-01-25,Syracuse,0,Virginia,0
2,2021-01-25,Alcorn State,0,Alabama A&M,0
3,2021-01-25,Charleston Southern,0,Campbell,0
4,2021-01-25,Delaware State,0,Coppin State,0
5,2021-01-25,Gardner-Webb,0,USC Upstate,0
6,2021-01-25,Hampton,0,Winthrop,0
7,2021-01-25,North Carolina Central,0,Florida A&M,0
8,2021-01-25,Oklahoma State,0,Iowa State,0
9,2021-01-25,Prairie View,0,Arkansas-Pine Bluff,0
10,2021-01-25,Presbyterian,0,High Point,0
11,2021-01-25,Radford,0,UNC Asheville,0
12,2021-01-25,Southern,0,Alabama State,0
13,2021-01-25,Texas Southern,0,Mississippi Valley State,0
14,2021-01-25,Utah State,0,UNLV,0
0,2021-01-26,TCU,0,Kansas,0
1,2021-01-26,Mississippi State,0,Tennessee,0
2,2021-01-26,Oklahoma,0,Texas,0
3,2021-01-26,Missouri,0,Auburn,0
4,2021-01-26,San Diego State,0,Air Force,0
5,2021-01-26,Georgia Tech,0,Duke,0
6,2021-01-26,UNC,0,Pitt,0
7,2021-01-26,Boston College,0,Clemson,0
8,2021-01-26,Butler,0,UConn,0
9,2021-01-26,Central Michigan,0,Buffalo,0
10,2021-01-26,Colorado State,0,Utah State,0
11,2021-01-26,Dayton,0,Saint Louis,0
12,2021-01-26,Eastern Michigan,0,Akron,0
13,2021-01-26,Georgetown,0,Xavier,0
14,2021-01-26,Indiana State,0,Bradley,0
15,2021-01-26,Kent State,0,Ball State,0
16,2021-01-26,Kentucky,0,Alabama,0
17,2021-01-26,LSU,0,Texas A&M,0
18,2021-01-26,Nevada,0,New Mexico,0
19,2021-01-26,UNLV,0,Fresno State,0
20,2021-01-26,Northern Illinois,0,Bowling Green State,0
21,2021-01-26,Richmond,0,St. Joseph's,0
22,2021-01-26,Toledo,0,Miami (OH),0
23,2021-01-26,Wagner,0,Mount St. Mary's,0
24,2021-01-26,Western Michigan,0,Ohio,0
25,2021-01-26,Wyoming,0,Boise State,0
0,2021-01-27,Kansas State,0,Baylor,0
1,2021-01-27,Houston,0,Tulane,0
2,2021-01-27,Creighton,0,Seton Hall,0
3,2021-01-27,Northwestern,0,Wisconsin,0
4,2021-01-27,Miami (FL),0,Florida State,0
5,2021-01-27,Purdue,0,Ohio State,0
6,2021-01-27,Central Arkansas,0,Southeastern Louisiana,0
7,2021-01-27,Chattanooga,0,ETSU,0
8,2021-01-27,Drake,0,Valparaiso,0
9,2021-01-27,Duquesne,0,Fordham,0
10,2021-01-27,East Carolina,0,UCF,0
11,2021-01-27,Evansville,0,Illinois State,0
12,2021-01-27,George Washington,0,George Mason,0
13,2021-01-27,Georgia,0,South Carolina,0
14,2021-01-27,Houston Baptist,0,Incarnate Word,0
15,2021-01-27,Loyola (IL),0,Southern Illinois,0
16,2021-01-27,Marquette,0,Providence,0
17,2021-01-27,UMass,0,VCU,0
18,2021-01-27,McNeese State,0,Nicholls State,0
19,2021-01-27,Memphis,0,SMU,0
20,2021-01-27,Ole Miss,0,Arkansas,0
21,2021-01-27,New Orleans,0,Northwestern State,0
22,2021-01-27,North Carolina A&T,0,South Carolina State,0
23,2021-01-27,UNC Greensboro,0,Furman,0
24,2021-01-27,Northern Iowa,0,Missouri State,0
25,2021-01-27,Rhode Island,0,La Salle,0
26,2021-01-27,Sam Houston State,0,Texas A&M-Corpus Christi,0
27,2021-01-27,Samford,0,Mercer,0
28,2021-01-27,St. John's (NY),0,DePaul,0
29,2021-01-27,Stephen F. Austin,0,Abilene Christian,0
30,2021-01-27,Temple,0,South Florida,0
31,2021-01-27,Utah State,0,UNLV,0
32,2021-01-27,Vanderbilt,0,Florida,0
33,2021-01-27,Virginia Tech,0,Notre Dame,0
34,2021-01-27,Wake Forest,0,NC State,0
35,2021-01-27,Washington State,0,Washington,0
36,2021-01-27,Western Carolina,0,VMI,0
37,2021-01-27,Wichita State,0,Cincinnati,0
38,2021-01-27,Wofford,0,Citadel,0
0,2021-01-28,Gonzaga,0,San Diego,0
1,2021-01-28,Michigan State,0,Rutgers,0
2,2021-01-28,Wyoming,0,San Diego State,0
3,2021-01-28,Air Force,0,San Jose State,0
4,2021-01-28,Alabama-Birmingham,0,Middle Tennessee,0
5,2021-01-28,Belmont,0,Austin Peay,0
6,2021-01-28,Boise State,0,Colorado State,0
7,2021-01-28,California,0,Arizona State,0
8,2021-01-28,Eastern Illinois,0,UT-Martin,0
9,2021-01-28,Eastern Kentucky,0,Tennessee Tech,0
10,2021-01-28,Louisiana Tech,0,Southern Miss,0
11,2021-01-28,Montana State,0,Montana,0
12,2021-01-28,Morehead State,0,Jacksonville State,0
13,2021-01-28,New Mexico,0,Fresno State,0
14,2021-01-28,Northern Colorado,0,Northern Arizona,0
15,2021-01-28,Oregon,0,UCLA,0
16,2021-01-28,Oregon State,0,USC,0
17,2021-01-28,Pacific,0,Santa Clara,0
18,2021-01-28,Portland,0,Saint Mary's,0
19,2021-01-28,Sacramento State,0,Eastern Washington,0
20,2021-01-28,SIU-Edwardsville,0,Southeast Missouri State,0
21,2021-01-28,Southern Utah,0,Idaho State,0
22,2021-01-28,Stanford,0,Arizona,0
23,2021-01-28,Tennessee State,0,Murray State,0
24,2021-01-28,UTEP,0,UTSA,0
25,2021-01-28,Weber State,0,Idaho,0
0,2021-01-29,Iowa,0,Illinois,0
1,2021-01-29,Appalachian State,0,Troy,0
2,2021-01-29,Bellarmine,0,Kennesaw State,0
3,2021-01-29,Cal State Fullerton,0,Cal State Bakersfield,0
4,2021-01-29,Cal State Northridge,0,Cal Poly,0
5,2021-01-29,UC-Irvine,0,Hawaii,0
6,2021-01-29,UC-San Diego,0,Long Beach State,0
7,2021-01-29,UCSB,0,UC-Davis,0
8,2021-01-29,Campbell,0,Gardner-Webb,0
9,2021-01-29,Chicago State,0,Seattle,0
10,2021-01-29,Coastal Carolina,0,Georgia Southern,0
11,2021-01-29,Detroit,0,Youngstown State,0
12,2021-01-29,Dixie State,0,California Baptist,0
13,2021-01-29,Florida Atlantic,0,Marshall,0
14,2021-01-29,Florida International,0,Charlotte,0
15,2021-01-29,Green Bay,0,Cleveland State,0
16,2021-01-29,High Point,0,Hampton,0
17,2021-01-29,UIC,0,Northern Kentucky,0
18,2021-01-29,Iona,0,Fairfield,0
19,2021-01-29,Liberty,0,Jacksonville,0
20,2021-01-29,Lipscomb,0,Stetson,0
21,2021-01-29,Longwood,0,Presbyterian,0
22,2021-01-29,Louisiana,0,Texas State,0
23,2021-01-29,Louisiana-Monroe,0,Little Rock,0
