,Date,visitor_neutral,PTS,home_neutral,PTS
0,2019-12-11,Michigan,62,Illinois,71
1,2019-12-11,Omaha,49,Arizona,99
2,2019-12-11,Alabama State,41,Kansas State,86
3,2019-12-11,Arkansas State,53,Missouri State,75
4,2019-12-11,Army,60,Merrimack,69
5,2019-12-11,Bluefield State,50,Marshall,86
6,2019-12-11,Boise State,56,Tulsa,69
7,2019-12-11,Carson-Newman,56,Belmont,105
8,2019-12-11,Carver College,44,Nicholls State,118
9,2019-12-11,Chattanooga,58,Virginia Tech,63
10,2019-12-11,Christendom,28,North Carolina Central,109
11,2019-12-11,Cornell,58,Colgate,66
12,2019-12-11,Dartmouth,77,Maine,44
13,2019-12-11,Fairleigh Dickinson,70,St. Peter's,86
14,2019-12-11,Ferrum,60,VMI,78
15,2019-12-11,Fresno State,63,California,69
16,2019-12-11,UMass-Lowell,72,NJIT,66
17,2019-12-11,UNC Asheville,85,South Carolina State,90
18,2019-12-11,North Dakota State,71,Cal State Northridge,62
19,2019-12-11,North Greenville,65,Furman,90
20,2019-12-11,Prairie View,79,Arizona State,88
21,2019-12-11,San Diego,66,Cal State Fullerton,54
22,2019-12-11,Southern-New Orleans,56,Lamar,73
23,2019-12-11,Texas-Arlington,63,Houston,71
24,2019-12-11,Troy,60,Jacksonville State,55
25,2019-12-11,Winthrop,60,TCU,70
26,2019-12-11,Wisconsin,65,Rutgers,72
27,2019-12-11,Yale,83,UMass,80
0,2019-12-12,Austin Peay,53,West Virginia,84
1,2019-12-12,Howard Payne,36,Abilene Christian,105
2,2019-12-12,Iowa,84,Iowa State,68
3,2019-12-12,Northern Iowa,82,Grand Canyon,58
4,2019-12-12,Portland Bible,48,Portland State,101
5,2019-12-12,Southern,62,Wright State,85
0,2019-12-13,Colorado,56,Colorado State,48
1,2019-12-13,Evergreen State,55,Portland,77
2,2019-12-13,Gardner-Webb,61,Kennesaw State,85
3,2019-12-13,Multnomah,89,Eastern Washington,146
4,2019-12-13,Nebraska,90,Indiana,96
5,2019-12-13,Nebraska-Kearney,53,South Dakota State,66
6,2019-12-13,North Greenville,66,Wofford,112
7,2019-12-13,Prairie View,76,Loyola Marymount,79
8,2019-12-13,Texas-Rio Grande Valley,58,Creighton,89
0,2019-12-14,Eastern Kentucky,67,Louisville,99
1,2019-12-14,UMKC,57,Kansas,98
2,2019-12-14,Oregon,71,Michigan,70
3,2019-12-14,Gonzaga,84,Arizona,80
4,2019-12-14,Georgia Tech,53,Kentucky,67
5,2019-12-14,Saint Louis,61,Auburn,67
6,2019-12-14,Memphis,51,Tennessee,47
7,2019-12-14,Drake,47,Dayton,78
8,2019-12-14,Michigan State,72,Oakland,49
9,2019-12-14,Southern,41,Butler,66
10,2019-12-14,Delaware,70,Villanova,78
11,2019-12-14,Seton Hall,48,Rutgers,68
12,2019-12-14,Xavier,78,Wake Forest,80
13,2019-12-14,Air Force,79,Denver,75
14,2019-12-14,Alabama,71,Penn State,73
15,2019-12-14,Alabama A&M,74,Miami (FL),88
16,2019-12-14,Alabama State,57,Boise State,100
17,2019-12-14,Appalachian State,81,Howard,59
18,2019-12-14,Arkansas-Pine Bluff,46,Oregon State,80
19,2019-12-14,Army,89,Buffalo,76
20,2019-12-14,Bethune-Cookman,68,California Baptist,87
21,2019-12-14,Cal State Bakersfield,70,Idaho,76
22,2019-12-14,UC-Davis,54,San Diego,58
23,2019-12-14,UCSB,61,Southern Utah,62
24,2019-12-14,Campbell,67,East Carolina,79
25,2019-12-14,Central Arkansas,79,Pepperdine,92
26,2019-12-14,Central Michigan,76,Texas,87
27,2019-12-14,Central Oklahoma,57,Oral Roberts,69
28,2019-12-14,Colgate,67,Cincinnati,66
29,2019-12-14,College of Charleston,71,Richmond,78
30,2019-12-14,Dartmouth,76,Boston University,78
31,2019-12-14,Duquesne,71,Radford,49
32,2019-12-14,Eastern Illinois,75,Milwaukee,68
33,2019-12-14,Evansville,72,Green Bay,62
34,2019-12-14,Fresno State,62,Cal Poly,37
35,2019-12-14,Gannon,50,St. Bonaventure,75
36,2019-12-14,Georgia,59,Arizona State,79
37,2019-12-14,High Point,64,Florida Atlantic,81
38,2019-12-14,Holy Cross,72,Canisius,80
39,2019-12-14,Houston Baptist,84,Rice,96
40,2019-12-14,UIC,65,DePaul,86
41,2019-12-14,Purdue-Fort Wayne,65,IUPUI,74
42,2019-12-14,Lamar,50,TCU,79
43,2019-12-14,Liberty,61,Vanderbilt,56
44,2019-12-14,LIU,74,Rider,89
45,2019-12-14,Louisiana,59,Louisiana Tech,77
46,2019-12-14,Louisiana-Monroe,59,Stephen F. Austin,66
47,2019-12-14,Mayville State,60,South Dakota,96
48,2019-12-14,Middle Georgia State,79,Jacksonville,93
49,2019-12-14,Middle Tennessee,64,Ole Miss,82
50,2019-12-14,Mississippi State,67,Kansas State,61
51,2019-12-14,Montevallo,63,Alabama-Birmingham,75
52,2019-12-14,Morgan State,68,La Salle,85
53,2019-12-14,New Mexico State,62,New Mexico,69
54,2019-12-14,Niagara,80,Albany (NY),84
55,2019-12-14,Nicholls State,57,West Virginia,83
56,2019-12-14,NJIT,71,St. Francis (NY),73
57,2019-12-14,North Carolina Central,71,Coastal Carolina,91
58,2019-12-14,North Carolina Wesleyan,60,Elon,91
59,2019-12-14,North Florida,72,Southern Miss,69
60,2019-12-14,Northern Arizona,79,Utah Valley,73
61,2019-12-14,Northern Colorado,74,Wyoming,53
62,2019-12-14,Oklahoma,75,Wichita State,80
63,2019-12-14,Old Dominion,55,Illinois,69
64,2019-12-14,Pacific Union,63,UC-Irvine,120
65,2019-12-14,Princeton,80,Fairleigh Dickinson,65
66,2019-12-14,Rust,54,Grambling,82
67,2019-12-14,Sacramento State,58,Santa Clara,60
68,2019-12-14,Saint Mary's,89,California,77
69,2019-12-14,San Francisco,91,Cal State Fullerton,69
70,2019-12-14,Stanford,78,San Jose State,58
71,2019-12-14,Stony Brook,78,Providence,82
72,2019-12-14,Syracuse,79,Georgetown,89
73,2019-12-14,UT-Martin,72,UNC Asheville,91
74,2019-12-14,Toledo,80,Detroit,72
75,2019-12-14,Tulsa,79,Arkansas,98
76,2019-12-14,UCLA,61,Notre Dame,75
77,2019-12-14,Utah State,64,BYU,68
78,2019-12-14,Wagner,63,Hartford,71
79,2019-12-14,Weber State,49,Utah,60
80,2019-12-14,Western Michigan,59,Manhattan,58
81,2019-12-14,Williams Baptist,59,New Orleans,103
82,2019-12-14,Winthrop,73,Furman,80
0,2019-12-15,Ohio State,71,Minnesota,84
1,2019-12-15,Wofford,68,UNC,64
2,2019-12-15,Bethany College (KS),65,Texas State,117
3,2019-12-15,Cal State Northridge,73,Pacific,79
4,2019-12-15,UC-Riverside,56,Washington State,70
5,2019-12-15,Central Connecticut,55,Boston College,74
6,2019-12-15,Cleveland State,58,Bowling Green State,72
7,2019-12-15,Concord,50,Akron,100
8,2019-12-15,Coppin State,77,UMBC,86
9,2019-12-15,Drexel,61,South Florida,81
10,2019-12-15,Gardner-Webb,46,Virginia Tech,73
11,2019-12-15,Georgia Southern,51,Bradley,81
12,2019-12-15,Goucher,30,William & Mary,90
13,2019-12-15,Illinois State,64,Northern Kentucky,79
14,2019-12-15,Long Beach State,76,USC,87
15,2019-12-15,Longwood,76,Stetson,72
16,2019-12-15,Milligan,41,ETSU,97
17,2019-12-15,Mississippi Valley State,67,Miami (OH),79
18,2019-12-15,Missouri State,51,VCU,61
19,2019-12-15,Norfolk State,45,Loyola (IL),64
20,2019-12-15,NC State,80,UNC Greensboro,77
21,2019-12-15,Oklahoma State,61,Houston,55
22,2019-12-15,Purdue,56,Nebraska,70
23,2019-12-15,Quinnipiac,81,Maine,61
24,2019-12-15,Sacred Heart,65,UCF,76
25,2019-12-15,Samford,73,Hawaii,94
26,2019-12-15,South Carolina,67,Clemson,54
27,2019-12-15,Southeast Missouri State,50,Youngstown State,65
28,2019-12-15,Southern Illinois,48,Missouri,64
29,2019-12-15,SIU-Edwardsville,54,Northwestern,72
30,2019-12-15,Tennessee State,66,Fordham,61
31,2019-12-15,Texas A&M-Corpus Christi,60,Texas A&M,63
32,2019-12-15,Texas-Rio Grande Valley,82,Omaha,92
33,2019-12-15,Texas-Permian Basin,55,UTSA,98
34,2019-12-15,Troy,80,Chattanooga,84
35,2019-12-15,Wiley,58,Sam Houston State,91
0,2019-12-16,Southern Miss,65,Texas Tech,71
1,2019-12-16,Alcorn State,57,Tulane,68
2,2019-12-16,UCSB,74,Idaho State,68
3,2019-12-16,Charleston Southern,60,James Madison,81
4,2019-12-16,Chestnut Hill,72,Morgan State,96
5,2019-12-16,Delaware State,78,Delaware,86
6,2019-12-16,Eastern Illinois,85,Western Illinois,47
7,2019-12-16,Evansville,59,Jacksonville State,85
8,2019-12-16,Florida A&M,60,Portland,66
9,2019-12-16,Kennesaw State,38,Murray State,74
10,2019-12-16,Kent State,68,UC-Irvine,74
11,2019-12-16,Loyola Marymount,65,UC-Davis,67
12,2019-12-16,Marist,64,Rider,74
13,2019-12-16,Marshall,89,Morehead State,62
14,2019-12-16,Mercer,72,UNC Wilmington,63
15,2019-12-16,Montana State,65,North Dakota State,79
16,2019-12-16,North Carolina A&T,54,UTEP,72
17,2019-12-16,Northern Illinois,50,Pitt,59
18,2019-12-16,Southeastern Baptist,67,Jackson State,113
19,2019-12-16,Valparaiso,57,Charlotte,67
0,2019-12-17,Southeast Missouri State,48,Ohio State,80
1,2019-12-17,North Texas,58,Dayton,71
2,2019-12-17,North Florida,81,Florida State,98
3,2019-12-17,Seattle,59,Washington,81
4,2019-12-17,Alabama A&M,79,South Alabama,89
5,2019-12-17,American,82,Mount St. Mary's,76
6,2019-12-17,Bethesda University (CA),62,Weber State,109
7,2019-12-17,UC-Irvine,61,UTEP,67
8,2019-12-17,Central Michigan,79,Robert Morris,83
9,2019-12-17,Denver,64,Northern Colorado,86
10,2019-12-17,Elon,46,Campbell,60
11,2019-12-17,Florida,83,Providence,51
12,2019-12-17,Franciscan,66,Saint Francis (PA),115
13,2019-12-17,Grambling,72,Marquette,93
14,2019-12-17,Grand Canyon,71,New Mexico,91
15,2019-12-17,Johnson & Wales,42,Air Force,99
16,2019-12-17,Kent State,85,North Carolina A&T,71
17,2019-12-17,UMBC,55,Georgetown,81
18,2019-12-17,Maryland-Eastern Shore,57,East Carolina,71
19,2019-12-17,Maryville (MO),69,Saint Louis,82
20,2019-12-17,McKendree,61,Austin Peay,80
21,2019-12-17,Miami (FL),78,Temple,77
22,2019-12-17,Mississippi Valley State,50,Wright State,92
23,2019-12-17,Mount Marty,74,Drake,92
24,2019-12-17,Omaha,56,Eastern Washington,97
25,2019-12-17,North Alabama,56,Alabama-Birmingham,63
26,2019-12-17,North Carolina Central,60,Louisiana Tech,69
27,2019-12-17,Northeastern,55,Eastern Michigan,60
28,2019-12-17,Northland,50,North Dakota,109
29,2019-12-17,Oklahoma,73,Creighton,83
30,2019-12-17,Oral Roberts,97,Chicago State,59
31,2019-12-17,Portland State,71,Pepperdine,77
32,2019-12-17,Princeton,90,Iona,86
33,2019-12-17,Purdue,69,Ohio,51
34,2019-12-17,San Francisco,56,Stanford,64
35,2019-12-17,SIU-Edwardsville,73,Winthrop,93
36,2019-12-17,Stetson,76,UNC Asheville,78
37,2019-12-17,Tennessee Tech,60,Lipscomb,78
38,2019-12-17,Toledo,57,UMKC,72
0,2019-12-18,UNC,81,Gonzaga,94
1,2019-12-18,Miami (OH),46,Louisville,70
2,2019-12-18,Utah,69,Kentucky,66
3,2019-12-18,Montana,48,Oregon,81
4,2019-12-18,Stony Brook,44,Virginia,56
5,2019-12-18,Baylor,91,UT-Martin,63
6,2019-12-18,Michigan State,77,Northwestern,72
7,2019-12-18,San Diego Christian,48,San Diego State,92
8,2019-12-18,Tennessee,66,Cincinnati,78
9,2019-12-18,Abilene Christian,77,New Orleans,71
10,2019-12-18,Alabama,105,Samford,87
11,2019-12-18,Albany (NY),57,St. John's (NY),85
12,2019-12-18,Aquinas,61,Western Michigan,84
13,2019-12-18,Arkansas-Pine Bluff,40,New Mexico State,65
14,2019-12-18,Ball State,65,Georgia Tech,47
15,2019-12-18,Bethune-Cookman,65,UCF,70
16,2019-12-18,Binghamton,55,Youngstown State,73
17,2019-12-18,Cal Poly,56,Sacramento State,57
18,2019-12-18,Canisius,73,Buffalo,82
19,2019-12-18,Central Connecticut,60,Dartmouth,76
20,2019-12-18,Concordia (IL),64,Green Bay,126
21,2019-12-18,Delaware State,80,Jacksonville State,92
22,2019-12-18,DePaul,73,Cleveland State,65
23,2019-12-18,ETSU,74,LSU,63
24,2019-12-18,Florida Gulf Coast,56,South Dakota State,75
25,2019-12-18,Hampton,53,Southern Illinois,75
26,2019-12-18,Houston Baptist,68,Stephen F. Austin,96
27,2019-12-18,UIC,66,Illinois State,67
28,2019-12-18,Incarnate Word,82,Central Arkansas,88
29,2019-12-18,Jacksonville,81,Presbyterian,58
30,2019-12-18,Kennesaw State,44,Belmont,83
31,2019-12-18,Louisiana,67,Arkansas State,79
32,2019-12-18,New Hampshire,64,Marist,56
33,2019-12-18,Niagara,70,St. Bonaventure,87
34,2019-12-18,UNC Greensboro,54,Vermont,53
35,2019-12-18,Northwestern State,79,Sam Houston State,92
36,2019-12-18,Oakland,62,Syracuse,74
37,2019-12-18,Oregon State,88,UTSA,78
38,2019-12-18,Pacific,74,UNLV,66
39,2019-12-18,Paul Quinn,67,McNeese State,109
40,2019-12-18,Radford,68,Mississippi State,77
41,2019-12-18,Regent,47,Howard,105
42,2019-12-18,Richmond,62,Old Dominion,59
43,2019-12-18,Saint Mary's,96,Arizona State,56
44,2019-12-18,St. Peter's,56,UConn,66
45,2019-12-18,San Jose State,84,Santa Clara,89
46,2019-12-18,USC Upstate,73,South Carolina State,70
47,2019-12-18,Southeastern Louisiana,73,Lamar,79
48,2019-12-18,Southern,61,California Baptist,78
49,2019-12-18,Tennessee State,72,Indiana State,78
50,2019-12-18,Texas A&M-Corpus Christi,58,Nicholls State,64
51,2019-12-18,Texas Southern,73,Nevada,91
52,2019-12-18,Utah State,76,South Florida,74
53,2019-12-18,Utah Valley,69,Wyoming,67
54,2019-12-18,Valparaiso,87,High Point,72
55,2019-12-18,Vanderbilt,70,Loyola (IL),78
56,2019-12-18,VCU,76,College of Charleston,71
57,2019-12-18,Wagner,60,La Salle,74
58,2019-12-18,Western Carolina,61,Xavier,74
0,2019-12-19,Wofford,57,Duke,86
1,2019-12-19,Maryland,48,Seton Hall,52
2,2019-12-19,NC State,73,Auburn,79
3,2019-12-19,Appalachian State,81,South Alabama,71
4,2019-12-19,Little Rock,73,Louisiana-Monroe,72
5,2019-12-19,Bob Jones University,70,Gardner-Webb,94
6,2019-12-19,Citadel,102,Longwood,99
7,2019-12-19,Coastal Carolina,59,Troy,77
8,2019-12-19,Eastern Kentucky,72,Marshall,90
9,2019-12-19,Florida A&M,73,Washington State,87
10,2019-12-19,Florida Memorial,74,Florida International,99
11,2019-12-19,Hofstra,87,Princeton,72
12,2019-12-19,Jackson State,73,Portland,63
13,2019-12-19,Maryland-Eastern Shore,44,Charlotte,66
14,2019-12-19,Montana State,72,Cal State Bakersfield,74
15,2019-12-19,Northeastern,74,Detroit,61
16,2019-12-19,Northern Arizona,63,UC-Riverside,56
17,2019-12-19,Northern Illinois,75,Chicago State,60
18,2019-12-19,Portland State,76,Loyola Marymount,66
19,2019-12-19,Prairie View,64,Colorado,83
20,2019-12-19,Silver Lake,64,Western Illinois,91
21,2019-12-19,Southern Utah,84,Long Beach State,63
22,2019-12-19,St. Thomas (TX),70,Rice,103
23,2019-12-19,Tampa,35,Florida Atlantic,84
24,2019-12-19,Texas-Arlington,77,Georgia State,83
25,2019-12-19,UTEP,57,Houston,77
26,2019-12-19,Texas State,64,Georgia Southern,67
27,2019-12-19,Widener,56,Lafayette,96
28,2019-12-19,William & Mary,69,St. Joseph's,84
0,2019-12-20,Central Connecticut,58,Penn State,87
1,2019-12-20,Akron,62,Tulane,61
2,2019-12-20,Binghamton,53,Pitt,79
3,2019-12-20,UC-Irvine,67,UIC,76
4,2019-12-20,Delaware,75,LIU,82
5,2019-12-20,Ecclesia,71,Alcorn State,122
6,2019-12-20,Furman,64,Mercer,62
7,2019-12-20,IUPUI,64,Fresno State,95
8,2019-12-20,Jacksonville,39,Clemson,68
9,2019-12-20,James Madison,75,Fordham,69
10,2019-12-20,Lipscomb,63,Vermont,86
11,2019-12-20,Maine,53,UMass,74
12,2019-12-20,Mississippi Valley State,71,Santa Clara,100
13,2019-12-20,Mount St. Mary's,48,Navy,59
14,2019-12-20,Norfolk State,72,Bowling Green State,67
15,2019-12-20,North Alabama,80,Alabama A&M,92
16,2019-12-20,North Dakota State,68,Marquette,82
17,2019-12-20,Northern Colorado,87,South Dakota,68
18,2019-12-20,Quinnipiac,63,Drexel,72
19,2019-12-20,Southern,68,UCSB,77
20,2019-12-20,SMU,85,Georgia,87
21,2019-12-20,Towson,54,Liberty,66
0,2019-12-21,Kansas,55,Villanova,56
1,2019-12-21,Eastern Washington,77,Gonzaga,112
2,2019-12-21,Ohio State,71,Kentucky,65
3,2019-12-21,Texas Southern,78,Oregon,84
4,2019-12-21,Jackson State,49,Memphis,77
5,2019-12-21,Lehigh,51,Auburn,74
6,2019-12-21,Dayton,76,Colorado,78
7,2019-12-21,Presbyterian,44,Michigan,86
8,2019-12-21,Eastern Michigan,48,Michigan State,101
9,2019-12-21,St. John's (NY),70,Arizona,67
10,2019-12-21,Butler,70,Purdue,61
11,2019-12-21,Florida State,66,South Florida,60
12,2019-12-21,San Diego State,80,Utah,52
13,2019-12-21,Jacksonville State,53,Tennessee,75
14,2019-12-21,Texas-Rio Grande Valley,58,Texas Tech,68
15,2019-12-21,West Virginia,75,Youngstown State,64
16,2019-12-21,Akron,67,Liberty,80
17,2019-12-21,Alabama-Birmingham,71,Alabama State,63
18,2019-12-21,Albany (NY),70,Monmouth,72
19,2019-12-21,Appalachian State,70,Troy,65
20,2019-12-21,Arkansas,72,Valparaiso,68
21,2019-12-21,Little Rock,69,Louisiana,66
22,2019-12-21,Arkansas-Pine Bluff,53,North Texas,86
23,2019-12-21,Arkansas State,62,Louisiana-Monroe,59
24,2019-12-21,Army,62,Wagner,82
25,2019-12-21,Belmont,72,Alabama,92
26,2019-12-21,Belmont Abbey,66,High Point,92
27,2019-12-21,Blue Mountain College,71,Tennessee State,86
28,2019-12-21,Bob Jones University,74,USC Upstate,92
29,2019-12-21,Boston University,74,UMass-Lowell,62
30,2019-12-21,Bradley,55,Miami (OH),71
31,2019-12-21,Bryant,64,Dartmouth,60
32,2019-12-21,Bucknell,71,Siena,81
33,2019-12-21,Cal State Bakersfield,72,Cal Poly,50
34,2019-12-21,California,60,Boston College,64
35,2019-12-21,UC-Davis,84,San Francisco,93
36,2019-12-21,UCF,52,Oklahoma,53
37,2019-12-21,Charleston Southern,76,Eastern Kentucky,69
38,2019-12-21,Chattanooga,68,UNC Asheville,64
39,2019-12-21,Cincinnati,70,Iowa,77
40,2019-12-21,Cleveland State,55,ETSU,80
41,2019-12-21,Coastal Carolina,81,South Alabama,69
42,2019-12-21,Colorado State,111,Tulsa,104
43,2019-12-21,Coppin State,60,Miami (FL),91
44,2019-12-21,Creighton,67,Arizona State,60
45,2019-12-21,Drake,85,Air Force,80
46,2019-12-21,Drexel,53,Norfolk State,49
47,2019-12-21,Duquesne,86,Austin Peay,77
48,2019-12-21,Eastern Illinois,63,Grand Canyon,85
49,2019-12-21,Elizabethtown,45,Loyola (MD),72
50,2019-12-21,Elon,80,Winthrop,85
51,2019-12-21,Fairfield,61,Oakland,59
52,2019-12-21,Fairleigh Dickinson,58,La Salle,66
53,2019-12-21,Florida A&M,71,Seattle,57
54,2019-12-21,Green Bay,85,Northern Illinois,84
55,2019-12-21,Hampton,64,Kent State,103
56,2019-12-21,Harvard,88,George Washington,75
57,2019-12-21,Idaho,57,South Dakota State,85
58,2019-12-21,Idaho State,66,Pacific,77
59,2019-12-21,Illinois,56,Missouri,63
60,2019-12-21,Illinois State,70,UTSA,89
61,2019-12-21,Incarnate Word,59,Washington State,87
62,2019-12-21,Indiana,62,Notre Dame,60
63,2019-12-21,Johnson & Wales (NC),59,Campbell,82
64,2019-12-21,Lamar,61,Northwestern State,67
65,2019-12-21,LSU,68,USC,70
66,2019-12-21,Marist,56,Bethune-Cookman,85
67,2019-12-21,UMBC,53,George Mason,69
68,2019-12-21,Milwaukee,64,Wisconsin,83
69,2019-12-21,Minnesota,86,Oklahoma State,66
70,2019-12-21,Missouri State,72,Oral Roberts,82
71,2019-12-21,Montana,82,Omaha,87
72,2019-12-21,Morehead State,76,Ohio,82
73,2019-12-21,Murray State,76,Evansville,78
74,2019-12-21,Nevada,63,Saint Mary's,68
75,2019-12-21,New Orleans,79,Sam Houston State,87
76,2019-12-21,Niagara,72,Buffalo,92
77,2019-12-21,Nicholls State,61,Abilene Christian,79
78,2019-12-21,North Carolina A&T,64,Wake Forest,76
79,2019-12-21,UNC Wilmington,73,Vanderbilt,88
80,2019-12-21,North Dakota,75,Nebraska,74
81,2019-12-21,North Florida,70,Syracuse,82
82,2019-12-21,Northern Arizona,73,Pepperdine,75
83,2019-12-21,Northern Kentucky,50,UNC Greensboro,67
84,2019-12-21,Northwestern,78,DePaul,83
85,2019-12-21,Oregon State,49,Texas A&M,64
86,2019-12-21,Quinnipiac,69,Bowling Green State,64
87,2019-12-21,Rider,66,Temple,78
88,2019-12-21,Robert Morris,69,UNLV,81
89,2019-12-21,Saint Louis,66,Kansas State,63
90,2019-12-21,Samford,71,Georgetown,99
91,2019-12-21,South Carolina State,61,College of Charleston,73
92,2019-12-21,Southeast Missouri State,45,Southern Illinois,64
93,2019-12-21,Southeastern Louisiana,76,Ole Miss,83
94,2019-12-21,SIU-Edwardsville,55,Detroit,81
95,2019-12-21,Southern-New Orleans,47,Louisiana Tech,87
96,2019-12-21,St. Bonaventure,66,Middle Tennessee,65
97,2019-12-21,St. Thomas (FL),62,Florida Gulf Coast,84
98,2019-12-21,Stanford,62,San Diego,59
99,2019-12-21,Stephen F. Austin,81,McNeese State,73
100,2019-12-21,Stony Brook,77,American,74
101,2019-12-21,Texas,48,Providence,70
102,2019-12-21,Texas A&M-Corpus Christi,67,Central Arkansas,71
103,2019-12-21,Texas-Arlington,74,Georgia Southern,77
104,2019-12-21,Texas State,69,Georgia State,81
105,2019-12-21,Tougaloo,77,Southern Miss,96
106,2019-12-21,Tulane,82,Towson,86
107,2019-12-21,UCLA,64,UNC,74
108,2019-12-21,Utah State,65,Florida,62
109,2019-12-21,Utah Valley,65,Long Beach State,68
110,2019-12-21,VCU,63,Wichita State,73
111,2019-12-21,VMI,55,Virginia Tech,64
112,2019-12-21,Weber State,61,BYU,91
113,2019-12-21,Western Carolina,89,Tennessee Tech,76
114,2019-12-21,Western Kentucky,82,Rhode Island,86
115,2019-12-21,Widener,57,Penn,105
116,2019-12-21,Wright State,79,Toledo,72
117,2019-12-21,Wyoming,72,Denver,66
0,2019-12-22,South Carolina,70,Virginia,59
1,2019-12-22,Ball State,64,Washington,85
2,2019-12-22,Austin Peay,80,Alabama State,69
3,2019-12-22,Cal State Fullerton,46,Loyola Marymount,53
4,2019-12-22,UC-Riverside,80,San Jose State,65
5,2019-12-22,Charlotte,56,East Carolina,60
6,2019-12-22,Chicago State,64,Indiana State,85
7,2019-12-22,Citadel,63,NC State,83
8,2019-12-22,Columbia,71,Colgate,89
9,2019-12-22,Cornell,76,Hartford,80
10,2019-12-22,Davidson,59,Loyola (IL),56
11,2019-12-22,Delaware State,62,St. Francis (NY),81
12,2019-12-22,Duquesne,68,Alabama-Birmingham,77
13,2019-12-22,Florida Atlantic,65,Mercer,50
14,2019-12-22,Florida International,83,Stetson,67
15,2019-12-22,Georgia Tech,74,Boise State,60
16,2019-12-22,Harvard,60,Howard,55
17,2019-12-22,Houston,81,Portland,56
18,2019-12-22,Houston Baptist,88,New Mexico,107
19,2019-12-22,Purdue-Fort Wayne,59,Iowa State,89
20,2019-12-22,Kean,46,NJIT,74
21,2019-12-22,Lafayette,44,Rutgers,63
22,2019-12-22,Manhattan,51,Hofstra,63
23,2019-12-22,Marshall,80,Northern Iowa,88
24,2019-12-22,Maryland-Eastern Shore,52,Old Dominion,76
25,2019-12-22,Merrimack,50,UCSB,68
26,2019-12-22,Mississippi Valley State,66,California Baptist,103
27,2019-12-22,UMKC,78,South Dakota,75
28,2019-12-22,New Hampshire,62,UConn,88
